designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_visibility_periods_used,rv_chisq_pvalue,rv_time_duration,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 4054222941606749312,4054222941606749312,265.0714828380198,-32.227764676154926,0.5983849793235242,-1.2920000217514147,-2.1062145399454115,1.0279512,19.708076,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222941606756096,4054222941606756096,265.07211177625976,-32.224788798061105,,,,,20.686415,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222941606764672,4054222941606764672,265.06898796534233,-32.225642314298106,-0.12199751012347203,1.5255880571525129,-1.9164428094616632,0.9485459,18.457888,21.203342,16.85171,4.351633,2.7454548,1.6061783,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4223.021,2.5264,-0.7056,1023.6936,9.9862,6.0864,3.5655
Gaia DR3 4054222941606775808,4054222941606775808,265.065024605124,-32.22584368673192,1.2353806522003428,-1.3755562419433605,-1.1954097132231696,1.2142816,19.672947,21.5429,18.08019,3.4627094,1.8699532,1.5927563,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222941606811264,4054222941606811264,265.06714750231765,-32.214091063565284,1.115250684794222,2.442812925355431,-1.3422706863997493,0.9522429,20.051683,20.929106,19.032444,1.8966618,0.87742233,1.0192394,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222941606813568,4054222941606813568,265.0657529382459,-32.2143989239103,0.5237380498106238,-0.41901474378810194,-1.875503126551155,0.96266574,18.30727,19.460127,17.18271,2.2774162,1.1528568,1.1245594,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4355.362,4.4747,-1.7155,642.5686,3.015,2.1112,1.1659
Gaia DR3 4054222941606814208,4054222941606814208,265.06020893397834,-32.21848611197087,,,,,20.751087,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222941606814336,4054222941606814336,265.0602107831805,-32.21871335601817,0.5938683055512989,0.4372204330773629,-0.6085592839031957,1.0119675,17.899769,19.528526,16.56251,2.9660168,1.6287575,1.3372593,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4253.0522,4.2198,-0.979,556.8611,4.2256,2.8478,1.5799
Gaia DR3 4054222941607632640,4054222941607632640,265.0660704037355,-32.213296844164745,0.5380360995069954,0.2166947921629751,-2.7634147989771494,1.0295905,19.9814,21.177671,18.956787,2.2208843,1.1962719,1.0246124,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222941610067328,4054222941610067328,265.0655498117626,-32.227626331787334,-1.537642953410195,0.13608346293406146,-2.698469285947287,1.1082075,20.650625,22.002916,19.034018,2.9688988,1.3522911,1.6166077,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222941610070400,4054222941610070400,265.0751805716643,-32.22150464059963,,,,,20.73523,,19.026703,,,1.7085266,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222941610075904,4054222941610075904,265.0716244941548,-32.22132342185045,1.5053780021820922,0.3683062760024629,-7.081310907439507,1.0031179,20.587914,23.546562,18.829567,4.7169952,2.9586487,1.7583466,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222941610104192,4054222941610104192,265.0684701505404,-32.212596335082274,,,,,20.714462,22.197317,19.722507,2.4748096,1.4828548,0.9919548,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222941621865728,4054222941621865728,265.0733961290343,-32.22626968222746,0.2133406805764621,0.3426634158248928,-2.830909496985538,0.90059507,17.835295,19.681726,16.48282,3.198906,1.8464317,1.3524742,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,9285.472,3.7897,-0.8836,1958.8933,7.9736,5.8515,3.3239
Gaia DR3 4054222941621865856,4054222941621865856,265.0683282438294,-32.23038941333892,0.2915955695319789,0.36324620566919175,-0.29993344272033917,1.0352062,17.324251,18.428152,16.280445,2.147707,1.1039009,1.0438061,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 4054222941621866368,4054222941621866368,265.0670006966424,-32.23099082494952,0.09177638109040863,-0.010699716355891384,-2.704959044833382,0.9821673,17.468655,20.325499,15.96791,4.357589,2.856844,1.5007448,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4502.1675,2.4524,0.5002,1459.1611,9.8461,6.079,3.4705
Gaia DR3 4054222941621869696,4054222941621869696,265.06753794292666,-32.22825863298729,0.23877938500610918,-0.38181354545817847,-1.2870571551512238,1.0648849,17.442516,20.124622,15.994258,4.1303644,2.682106,1.4482584,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,7995.917,3.5537,-0.2138,1246.4537,9.8271,6.7851,3.921
Gaia DR3 4054222941621877888,4054222941621877888,265.0643408404411,-32.22500898248782,0.395461860763515,-1.0348013790284762,0.23228302766337736,0.9597819,17.53732,18.754377,16.46691,2.287468,1.2170582,1.0704098,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,9370.601,4.1888,-1.3927,2075.5728,5.2784,4.168,2.3163
Gaia DR3 4054222941621882880,4054222941621882880,265.06350577205876,-32.22151044832313,0.44493859087122817,0.5295375899929289,-0.6267884270168383,1.0051365,15.728031,16.772259,14.714846,2.057413,1.0442276,1.0131855,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,8492.409,3.4568,-0.3254,3132.1287,4.4221,3.5447,1.9667
Gaia DR3 4054222941621886080,4054222941621886080,265.06658525380345,-32.21593337297316,1.5691863058516708,-1.0718656469203296,-14.056956922483323,1.009497,13.114305,13.54461,12.516176,1.0284338,0.43030548,0.5981283,0.99794143,2.690092,19,10,,964.56165,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5791.037,4.0215,-0.2279,626.7153,0.5081,0.4181,0.2242
Gaia DR3 4054222941621887616,4054222941621887616,265.06206994684266,-32.218395076514874,0.38298252644119596,1.8525140280420458,0.4429339703410802,1.0457635,16.995405,18.059788,15.957785,2.102003,1.0643826,1.0376205,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 4054222941621888000,4054222941621888000,265.0567284614327,-32.22203548718199,0.4910713340776202,-0.8157228901653449,-3.1469467073824506,0.98996675,16.44363,17.555393,15.402606,2.1527872,1.111763,1.0410242,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,7990.73,3.7914,0.2404,2612.2708,4.5685,3.5982,1.9853
Gaia DR3 4054222941621890304,4054222941621890304,265.06708135992886,-32.21154396219466,,,,,19.889263,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222941622229120,4054222941622229120,265.0719323493109,-32.22003278812024,,,,,21.00989,17.96505,18.529375,-0.56432533,-3.0448399,2.4805145,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222941624137600,4054222941624137600,265.06917016061794,-32.2261446237897,0.45389884406912234,-2.6389146880463112,-7.784753885691586,1.1573805,19.571991,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222971631737728,4054222971631737728,265.051782404058,-32.222178081874425,0.2564544889279709,-1.1717751361736177,-0.8929777964838124,0.9543235,17.95302,20.278448,16.531607,3.7468414,2.325428,1.4214134,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4054222971631738880,4054222971631738880,265.04117591928645,-32.22160543973298,0.43274590466074736,-1.8996426671982158,-6.456605304100834,1.2312243,19.217915,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222971631740288,4054222971631740288,265.04876441704636,-32.218207718212064,0.6841834985498884,-2.3038088721324685,-1.7412335380498754,1.0853667,20.688032,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222971631744128,4054222971631744128,265.0475000657425,-32.2142938542221,0.6058060553734111,-17.989781381948088,-5.876943068039372,0.9995422,17.95015,18.874989,17.026794,1.8481941,0.924839,0.9233551,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4062.278,4.7539,-0.5092,754.7843,0.6622,0.4776,0.2568
Gaia DR3 4054222971634531968,4054222971634531968,265.05012999045346,-32.22066027660575,0.2803014228673689,-4.075926546971035,-1.2289430641667893,1.1597565,19.5636,22.325024,18.049376,4.275648,2.761423,1.514225,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222971634747520,4054222971634747520,265.05233725635213,-32.224769811577,-0.08489318790451252,-2.8109542128632485,-6.051259160820291,1.0936726,18.935259,21.703312,17.338358,4.364954,2.768053,1.5969009,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222971639180416,4054222971639180416,265.0414630912421,-32.22446981345296,,,,,20.522,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222971639184512,4054222971639184512,265.05159833148434,-32.22083286157069,1.2244296519703681,-5.0533064995942185,-8.248798992297607,1.1166047,20.109598,22.39859,18.483583,3.9150066,2.288992,1.6260147,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222971639186432,4054222971639186432,265.05363154895906,-32.22240870213553,-0.2968703960914734,-1.7313271021454741,-4.135877540290811,1.1492735,20.481388,21.944365,19.064196,2.880169,1.4629765,1.4171925,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222975966551680,4054222975966551680,265.05378869726263,-32.22421502869549,0.7463421048570739,-3.770321188599783,-6.037137032375161,1.0842348,19.787096,21.095366,18.812948,2.2824173,1.3082695,0.9741478,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222975966577152,4054222975966577152,265.04196290662327,-32.22527970202821,0.7509984332297355,0.18361685074612905,-0.6080531404343578,1.0608083,19.687971,21.208586,18.236925,2.9716606,1.5206146,1.451046,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222975966577280,4054222975966577280,265.04509981386997,-32.222672209851446,0.6959953397905856,0.24945398306220992,-2.0367088674843803,1.0945518,19.588675,21.790007,18.292753,3.4972534,2.201332,1.2959213,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222975966579584,4054222975966579584,265.04557697188557,-32.22171929663882,0.37175441816062843,2.237667810252519,0.8751315460074538,1.1720779,19.949158,21.093319,19.115412,1.9779072,1.1441612,0.83374596,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222975966579712,4054222975966579712,265.0494058415576,-32.21853832201101,0.6146537153675524,-7.668110816267945,-2.648185018121456,1.1086448,19.239079,20.560642,18.198679,2.3619633,1.3215637,1.0403996,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222975966588160,4054222975966588160,265.0476614002904,-32.21718184754446,0.868612607858403,-1.1280123625853316,-1.8941854028772596,1.0485166,19.55809,21.266693,18.26191,3.0047836,1.7086029,1.2961807,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222975966590080,4054222975966590080,265.04124255320255,-32.222100468572926,0.677076610273455,1.5344762149062716,-1.6902028271221834,1.0756146,18.561821,19.755821,16.964964,2.7908573,1.1940002,1.5968571,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3717.5532,4.3382,-1.765,487.6494,1.4592,1.0034,0.5459
Gaia DR3 4054222975966594304,4054222975966594304,265.0400803746081,-32.22147508449795,0.35148486914281013,1.828546909891188,2.655360140777227,1.0452563,19.011337,19.974802,17.933678,2.0411243,0.96346474,1.0776596,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222975966595328,4054222975966595328,265.04223538069795,-32.219338561134514,-0.4130513161135211,0.04210097151803903,0.8369636984598131,1.7713379,19.899416,20.391953,18.042158,2.3497944,0.49253654,1.8572578,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222975967371776,4054222975967371776,265.04382832096866,-32.230112259308626,0.36849465354301125,-4.0619677969824455,0.15380236876706505,1.3278589,17.3327,18.485825,16.159552,2.326273,1.1531239,1.1731491,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4534.707,4.355,-1.0949,646.2641,2.903,2.0692,1.1387
Gaia DR3 4054222975969835136,4054222975969835136,265.0537877016728,-32.22340308476157,,,,,20.643885,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222975969842688,4054222975969842688,265.0534526428907,-32.2208867766863,-1.918186069396675,-1.4166991435930683,-2.119291401911953,1.0444847,19.98741,21.26244,18.814081,2.4483585,1.2750301,1.1733284,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222975969847040,4054222975969847040,265.0520889104633,-32.21968278418109,,,,,20.943909,22.068916,20.338053,1.7308636,1.1250076,0.60585594,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222975969853568,4054222975969853568,265.0503999759788,-32.218335844064306,-0.3042720723774797,-1.4173868927739732,-7.948347982527192,1.2439958,20.561905,21.671785,19.015083,2.656702,1.1098804,1.5468216,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222975969854720,4054222975969854720,265.0443978129794,-32.22125056963002,,,,,20.691916,22.519232,19.264936,3.2542953,1.8273163,1.4269791,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222975969859840,4054222975969859840,265.04728987211075,-32.21758772055957,,,,,20.926888,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222975969860736,4054222975969860736,265.0442505447568,-32.218627307260874,-0.05762363754473149,-2.064999116132193,-4.974153229704109,1.0354444,18.97377,19.329268,17.65849,1.6707783,0.35549736,1.3152809,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222975969860992,4054222975969860992,265.0471737000997,-32.21676424008326,,,,,20.86722,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222975969861120,4054222975969861120,265.03961994586484,-32.22096433928584,,,,,20.940298,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222975969864448,4054222975969864448,265.04720181398307,-32.21538243866497,0.36561531095113836,0.936028610530119,-1.2451032921499494,1.0779139,20.599878,21.305883,19.264097,2.0417862,0.7060051,1.3357811,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222975969865984,4054222975969865984,265.045384711066,-32.21566720761011,,,,,20.874096,20.583282,20.28721,0.296072,-0.29081345,0.58688545,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222975970353536,4054222975970353536,265.040953762975,-32.22242668221363,1.8273163385900824,-3.6507860160615913,-2.2224324697092874,1.0336778,20.647415,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222975970393600,4054222975970393600,265.0436787178372,-32.225066237917495,,,,,19.534863,20.011433,18.028353,1.9830799,0.47657013,1.5065098,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222975970393728,4054222975970393728,265.0436415336635,-32.22950389515042,,,,,20.749432,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222975981629824,4054222975981629824,265.0483632056025,-32.22594563801188,-0.7823821159985723,1.6655858051255676,1.6177316244852047,1.1253402,19.49199,19.683958,18.056725,1.6272335,0.19196892,1.4352646,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222975981631104,4054222975981631104,265.04542962767556,-32.22731850543671,0.9272562820141063,-10.259743202768377,-1.3300581866244927,0.80975574,8.80703,10.069156,7.6995373,2.3696184,1.262126,1.1074924,14.0532675,0.14924644,12,5,0.02299229,964.31146,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 4054222975981801984,4054222975981801984,265.0408145671018,-32.228587412848306,0.27379023691670495,-3.3751620894903467,-3.0377177538213864,1.0985944,18.469906,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222975981802624,4054222975981802624,265.04249448760737,-32.22265156772226,-0.21504006000704393,-0.04925766240271691,-1.6781791567967619,1.1108698,20.433855,20.150743,19.168354,0.98238945,-0.28311157,1.265501,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222975981968768,4054222975981968768,265.0505635821418,-32.22499325880154,-0.862219269395249,-1.0700403550223214,-6.614492439943893,1.0811875,20.67902,21.681751,18.92642,2.755331,1.0027313,1.7525997,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054222975982824320,4054222975982824320,265.0429660663621,-32.22812316630017,-0.47248461810533426,-0.9359423293362981,-4.429290460655256,1.3595775,20.56035,20.774992,17.694899,3.0800934,0.21464157,2.8654518,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054223005991479040,4054223005991479040,265.05376953787476,-32.21779391370763,-0.04810599939848629,1.5729363617279992,-0.2348567438447452,1.0499423,19.100962,20.286785,17.815397,2.4713879,1.1858234,1.2855644,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054223005991480576,4054223005991480576,265.051199007887,-32.216547559900796,3.620676265548004,-1.4901659404783727,-2.340285501472409,1.0143259,20.15812,21.461254,18.502487,2.958767,1.3031349,1.655632,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054223005994272768,4054223005994272768,265.0607871637437,-32.213820031860166,-0.5751479492062117,-2.3496896797941567,-6.023517010038642,1.3368433,18.602118,20.578684,17.235321,3.3433628,1.9765663,1.3667965,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4348.5938,4.2473,-1.2673,473.9529,5.9462,3.901,2.2023
Gaia DR3 4054223005998925952,4054223005998925952,265.0553583891165,-32.21515467094878,0.11992294682847215,-3.000138760826979,-9.112259000605723,1.4669919,18.946547,21.311588,17.175314,4.1362743,2.3650417,1.7712326,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054223005998926464,4054223005998926464,265.0557573242099,-32.21275941488611,1.0770082827915857,-1.2832243199737803,-0.8406728974843776,1.0672451,19.850918,22.04714,18.437592,3.6095486,2.1962223,1.4133263,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054223005998927104,4054223005998927104,265.0563758608867,-32.217750494852226,,,,,20.774973,20.521654,19.041111,1.4805431,-0.2533188,1.7338619,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054223005998927744,4054223005998927744,265.05753346769507,-32.2132410380767,1.8291495298124893,-6.6129282127312425,-8.80135349280116,1.0930858,20.379297,21.5075,18.822397,2.6851025,1.1282024,1.5569,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054223005998930432,4054223005998930432,265.0622766270467,-32.21522333393201,0.9353455580955552,-5.918026908324599,-6.762879422279649,1.1306969,19.484838,20.487486,17.271446,3.2160397,1.0026474,2.2133923,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054223005998931328,4054223005998931328,265.06318544412574,-32.210459748198694,-0.21453154924378004,0.017864951615238933,-1.9815348970442406,1.1761937,19.31067,21.510714,17.765577,3.7451363,2.2000427,1.5450935,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054223010326298752,4054223010326298752,265.05966837682064,-32.21633473238862,0.6153898083467203,-2.7286372532745715,3.8887737310816304,1.0466044,18.712685,19.831398,17.56192,2.2694778,1.1187134,1.1507645,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3794.137,4.8516,-0.8356,537.535,1.6752,1.1461,0.6289
Gaia DR3 4054223010326312064,4054223010326312064,265.05939761735874,-32.21213047581227,1.7417606446730052,-0.14882546833558916,-1.300566234023648,1.1434189,19.84448,20.730307,18.395315,2.3349915,0.8858261,1.4491653,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054223010326320000,4054223010326320000,265.0511646068162,-32.216872615035925,0.22950782783934146,-2.7455018263976925,-2.9391888373458217,1.1209844,20.282871,22.279003,18.554037,3.724966,1.9961319,1.7288342,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054223010326324992,4054223010326324992,265.0557818398293,-32.21089507139404,0.7961542197502689,-0.6288588203040101,-1.0018986053788037,0.9666902,19.825232,21.209486,18.65155,2.5579357,1.3842545,1.1736813,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054223010329595776,4054223010329595776,265.0505456140868,-32.21638008629962,-0.47436309935453813,-3.3951646530903945,-6.0048877054786,1.1114358,20.573198,22.651144,19.656319,2.9948254,2.0779457,0.91687965,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054223010329597184,4054223010329597184,265.0516745803033,-32.21556667064801,-1.9616276142534739,0.9341685885251731,-5.294744583335467,1.7559221,20.475569,19.329586,18.37717,0.95241547,-1.1459827,2.0983982,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054223010341367296,4054223010341367296,265.06168615193604,-32.215752321030294,0.42997273694960003,1.290303856793564,1.5857124057072058,1.0452152,14.790496,16.421785,13.559548,2.862237,1.6312895,1.2309475,12.76265,4.6593065,9,6,,964.0613,NOT_AVAILABLE,0,false,false,false,false,false,true,true,15003.11,3.4382,0.0821,2459.5603,7.1337,5.5089,3.1007
Gaia DR3 4054223010341368704,4054223010341368704,265.05610734442763,-32.21941900268915,2.2729791303840843,-1.19998387226301,-6.124344104454149,0.97265196,14.218888,14.827394,13.46692,1.3604736,0.60850525,0.7519684,26.392986,4.736549,16,8,,964.56165,NOT_AVAILABLE,0,true,true,false,false,false,false,true,4749.4873,4.3726,-0.3514,433.7721,0.5224,0.405,0.2162
Gaia DR3 4054223010341368832,4054223010341368832,265.05792204135554,-32.21791386797215,2.0060786695459103,-10.636277611484065,-7.050326956663867,1.0475959,14.306129,14.789964,13.658761,1.1312027,0.48383427,0.64736843,-74.04626,4.3252525,13,7,,963.81116,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5161.9565,4.4887,-0.3107,490.9429,0.3637,0.2919,0.1562
Gaia DR3 4054223010341372288,4054223010341372288,265.06428157615545,-32.209274046647295,1.1240474145157708,-0.72345836061149,-4.2795001264572115,0.9426144,15.576155,16.082397,14.906179,1.176218,0.50624275,0.6699753,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5045.345,4.4536,-0.4299,872.9445,0.3589,0.2863,0.1534
Gaia DR3 4054223010341374336,4054223010341374336,265.0583389391792,-32.2116746770196,1.5794426876334802,-1.2695827403213702,-13.758736980997753,0.9236472,15.1173725,15.679552,14.413354,1.2661982,0.56217957,0.7040186,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4836.8667,4.4442,-0.1954,663.251,0.3468,0.2718,0.1444
Gaia DR3 4054223010343638912,4054223010343638912,265.06151802842476,-32.21533222159695,,,,,20.492859,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054223010343646080,4054223010343646080,265.0541334753023,-32.21740146600104,7.429787919552322,-4.092658165532684,2.547594168955075,1.0781466,20.46162,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054223010343646720,4054223010343646720,265.05808337537735,-32.21444869029061,,,,,20.378813,20.580286,19.258678,1.3216076,0.20147324,1.1201344,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054223040351222272,4054223040351222272,265.07509115567797,-32.212148244829955,2.08191821115181,-2.225117030986368,-6.299780624795363,1.0861213,16.370277,17.631962,15.246603,2.3853588,1.2616844,1.1236744,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3661.9678,4.1335,-0.2931,499.0173,0.9955,0.6669,0.3962
Gaia DR3 4054223040351225088,4054223040351225088,265.07245679606666,-32.20937441086905,0.40776540770048525,-0.35961675958619366,-5.090597277336443,1.0049865,17.287489,19.895405,15.822644,4.0727606,2.6079159,1.4648447,,,,,,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,8548.755,3.1642,-2.3498,1602.9318,9.9551,6.9199,4.0206
Gaia DR3 4054223040354013184,4054223040354013184,265.07003679048546,-32.20953699821492,0.46668774293178716,-1.1777435427826357,-1.9850338796244698,1.1178362,18.745766,21.432516,17.03089,4.4016266,2.6867504,1.7148762,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,3803.4944,0.4297,-0.8767,10414.403,9.9996,5.8794,3.4866
Gaia DR3 4054223040358674304,4054223040358674304,265.07021058073013,-32.2129007837076,0.0913741571297257,1.649396189816268,0.36121715502786345,1.0103769,19.32521,21.988785,17.72654,4.262245,2.6635742,1.598671,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054223040358677120,4054223040358677120,265.0744911990558,-32.21179641959159,0.7364492737706302,-5.539098686840786,-4.78683019637688,1.1658329,20.380978,21.671131,18.574766,3.096365,1.2901535,1.8062115,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054223040358680064,4054223040358680064,265.079519284148,-32.218494132547,1.2243293392443335,-8.192047004221923,-9.614328405144661,1.1168767,20.27484,22.996223,18.528013,4.46821,2.721384,1.7468262,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4054223044685969920,4054223044685969920,265.0790829400093,-32.2200378130644,,,,,19.903181,,,,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
