source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
6056407674152168704,193.39250300554775,-60.33933948470574,0.9410220135097683,-7.649221308078516,-0.45984179658261476,0.93433595,19.364388,20.84862,18.365963,2.4826565,1.484232,0.99842453,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407674152170880,193.40178934564494,-60.33952012774476,0.0917764877293666,-6.51125637528511,-1.9249650432437777,0.952672,18.658257,19.224215,17.717339,1.506876,0.565958,0.94091797,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4768.763,4.8666,-2.2296,1100.167,1.128,0.8571,0.4688
6056407674152174080,193.3984600327697,-60.33839495395456,0.10419795420143944,-7.318226619878833,-0.9772861849888737,1.0067493,19.857035,21.067038,18.856133,2.210905,1.2100029,1.0009022,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407674152174208,193.40036838385802,-60.33850466185154,0.6421240180933913,-7.734395674239538,-1.755489031192727,1.0353826,19.571344,20.5274,18.56522,1.9621792,0.9560547,1.0061245,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407674152174464,193.4184517321758,-60.33983444428127,0.19730691841554732,-7.488508206075017,0.3094226585220327,0.9338992,19.078613,19.904652,18.242516,1.6621361,0.82603836,0.8360977,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407674152177920,193.42095056946684,-60.339426169928466,,,,,19.787554,,,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407674152178048,193.42065254222396,-60.3395787571859,0.2460594670888324,-4.242989451459073,-1.2922537847860438,1.8137497,17.057964,17.638218,16.194065,1.4441528,0.5802536,0.86389923,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5172.0405,4.7178,-1.4001,817.5745,1.2181,0.9546,0.523
6056407674152179328,193.4068319620403,-60.33842180899119,0.5330602738813247,-4.903472471447562,-1.0105461481324771,1.0527357,17.230696,17.962948,16.378862,1.5840855,0.7322521,0.85183334,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5258.688,4.7002,-1.4915,850.1804,1.5652,1.2181,0.6701
6056407674152180480,193.40525879999865,-60.33803679268677,0.41632006220307904,-1.8099308009843251,-0.14135324101689187,1.0155629,19.837671,20.325247,18.94253,1.3827171,0.48757553,0.8951416,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407674152182656,193.40599341708753,-60.33763243348041,0.17644118227302702,-6.358272003646235,0.12022419956815658,0.9642168,19.86296,19.216301,18.90824,0.3080616,-0.64665985,0.95472145,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407674152184192,193.40452205009538,-60.337151861292135,-1.0105127481367786,-5.752569215939377,-1.4764573453126641,1.0082091,20.255472,21.312716,19.821579,1.4911366,1.0572433,0.4338932,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407674152186880,193.4201338481076,-60.33720604191648,0.7504984720332757,-4.830232674756229,-1.3123070036156337,0.91700923,18.039108,18.898294,17.156176,1.7421188,0.8591862,0.88293266,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4758.235,4.8484,-1.6577,800.8859,1.499,1.1312,0.6196
6056407674152187392,193.41008524228224,-60.33607745601461,-0.13663397208040454,-9.50114162152121,-1.5484290221546335,1.0896199,20.08947,20.58859,18.862398,1.7261925,0.4991207,1.2270718,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407674152187520,193.40917918699398,-60.3361791913599,0.24413637335693333,-4.338726063839007,-1.468839404593313,1.0859487,19.831242,20.624348,18.52438,2.099968,0.7931061,1.3068619,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407674152195072,193.403878274858,-60.3344648467057,1.9292519180926657,-6.706880746465248,-2.6244883889262796,0.9400917,20.68713,,,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407674152195200,193.4047687340637,-60.33459749808583,0.9789436819658148,-7.511947782578194,2.102605137156451,1.057549,18.650726,19.87566,17.48145,2.3942108,1.2249336,1.1692772,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3579.4226,4.8273,-0.2787,500.0001,1.1523,0.762,0.4555
6056407674152196096,193.41769514968854,-60.33543075812747,0.4181405177178172,-4.663828248792889,-0.7057949232272528,1.1198249,18.44975,19.760918,17.35175,2.4091682,1.3111668,1.0980015,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3825.5095,4.3831,-0.329,1128.0562,1.25,0.8559,0.4833
6056407674152196608,193.4087260470466,-60.334519357293175,0.14056363150471998,-7.387389589951324,-0.8597697852847186,1.0345988,19.216585,20.540964,18.186937,2.3540268,1.324379,1.0296478,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407674152197248,193.40385835471514,-60.33384410430596,0.5347271269140486,-9.041939194350473,0.4600470193269791,1.0263526,18.852106,19.169102,17.830414,1.3386879,0.31699562,1.0216923,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407674152202880,193.4086914151642,-60.33301931367707,0.21451056557035186,-0.41996385714063733,-0.8561507671657208,0.9868296,19.72434,20.924543,18.764423,2.16012,1.200203,0.95991707,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407674152209792,193.41568941973006,-60.33201522901539,1.4452027860279084,-7.29550753270262,0.7108548072435821,1.0345526,20.295712,,,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407674152214912,193.41379708614195,-60.33076046312769,0.2129245276045394,-10.534022674553427,-2.94469363594921,1.0141023,19.293528,20.128763,18.479992,1.6487713,0.8352356,0.8135357,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407674152229376,193.41757677444704,-60.328305490413314,-0.1439106014464115,-6.5192097971246215,-0.06712429459773384,1.0642841,19.294516,20.311275,18.325031,1.9862442,1.0167599,0.9694843,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407674152451968,193.39901274508387,-60.348790680231446,0.2875245370778041,-4.030306576591372,-1.6095392395730288,0.9958093,18.335083,19.087961,17.568508,1.519453,0.7528782,0.76657486,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3908.3103,4.4711,-2.704,724.6808,0.0098,0.0071,0.0039
6056407674152454912,193.3958377306427,-60.34185534557291,1.663990502393554,-4.745714942227816,-1.0535946649092023,1.2016134,19.678955,,,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407674152457856,193.4193498559284,-60.33211748304715,-0.4846229018798844,-5.238504586782574,-0.641206446144318,1.0841885,19.798,21.0963,18.822918,2.2733822,1.2982998,0.9750824,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
6056407674152864384,193.41472135495763,-60.33219862741913,1.1914677690614364,-9.341927086968724,-0.8761059155688906,0.95647377,19.93953,20.848919,19.030191,1.8187275,0.9093895,0.909338,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
