source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,has_epoch_photometry,teff_gspphot,mh_gspphot
6083693287840341376,201.28083028532288,-47.44942819405158,0.021792730679284396,-3.038578463670025,-6.6833027758969585,0.97292525,17.457994,17.806705,16.95895,0.84775543,0.348711,0.49904442,,false,5541.424,-2.4718
6083693287840341504,201.27394040209356,-47.449922102194385,0.11258402302921397,-3.9820736590631176,-5.326570947131495,1.8066587,19.222593,19.241158,18.322533,0.9186249,0.018564224,0.90006065,,false,,
6083693287842453760,201.27454365363877,-47.463578222190606,0.20413425156239134,-3.631234180188323,-6.514965452739041,0.9650363,19.185661,19.499403,18.66171,0.83769226,0.31374168,0.5239506,,false,,
6083693287842459904,201.27673529052336,-47.46240826922649,0.5791007519502257,-5.3889804833204655,1.368736943115775,0.9875575,19.72554,20.314493,19.110502,1.2039909,0.588953,0.6150379,,false,,
6083693287842467968,201.26666375495452,-47.46135871990227,0.19908470302545161,-3.1251747225673405,-6.3823227467137364,0.92864704,18.98578,19.353554,18.494116,0.85943794,0.36777306,0.4916649,,false,5396.5264,-2.6417
6083693287842497408,201.27681978962568,-47.45797273840652,0.2406768485385229,-3.2704192921857382,-6.898961137444644,0.91224694,18.272137,18.600534,17.797249,0.8032856,0.32839775,0.47488785,,false,5590.803,-2.6912
6083693287842508544,201.2780246205824,-47.45661822281306,0.8015058970158611,-3.4422135399170184,-6.472916564054737,1.0639722,18.768723,19.18594,18.282309,0.9036312,0.41721725,0.48641396,,false,5261.729,-2.0354
6083693287842520320,201.26470743928098,-47.45690684369725,0.6840693419748849,-3.0809042130141453,-6.7617089885352115,1.1086609,17.756523,18.081348,17.226439,0.8549099,0.3248253,0.5300846,,false,5454.251,-2.438
6083693287842520576,201.26635603961856,-47.45869559858411,0.47325697363435365,-3.3837982930358477,-5.9231462137673425,1.0613608,18.070393,18.39957,17.585245,0.81432533,0.32917786,0.48514748,,false,5590.9106,-1.8432
6083693287842520704,201.26534382624737,-47.45591995800154,0.41448810587509627,-3.4581788355060947,-1.6939559335087633,1.112674,18.221935,18.667727,17.57249,1.0952358,0.44579124,0.6494446,,false,4781.921,-1.6064
6083511529127040768,201.95220490233717,-47.64352386095312,0.7668572016292696,-5.452575664278354,-6.005417135485748,1.3972934,20.255611,20.351643,19.123224,1.2284184,0.09603119,1.1323872,,false,,
6083511529127040896,201.95188692829691,-47.64357601294965,,,,,20.588617,20.418459,19.407509,1.0109501,-0.17015839,1.1811085,,false,,
6083511529127045248,201.94852367345493,-47.63996628765992,,,,,20.850863,20.927574,20.33355,0.59402466,0.076711655,0.517313,,false,,
6083511529127045632,201.951590418838,-47.64234140662347,,,,,20.870436,21.265144,20.524656,0.74048805,0.39470863,0.34577942,,false,,
6083511529127048064,201.9554543114734,-47.64484146142251,0.807944146255677,-4.322074703734532,-6.123868005156787,0.97004914,20.459082,21.058407,19.946913,1.1114941,0.5993252,0.5121689,,false,,
6083511529127061760,201.9561485099533,-47.64274800718875,0.25223505460563644,-4.022145296313752,-6.227571993789223,1.0221934,20.517677,20.891426,19.747662,1.1437645,0.37374878,0.7700157,,false,,
6083511529127062912,201.9541244593371,-47.64091623318016,,,,,20.979706,22.121494,20.519382,1.6021118,1.1417885,0.46032333,,false,,
6083511529127064960,201.96019494281165,-47.64541387185398,2.4549580894214227,-3.0651732302106645,-5.627535448901661,0.9584417,20.702995,21.666103,20.079885,1.5862179,0.96310806,0.6231098,,false,,
6083511529127068544,201.95160883851162,-47.63762752326438,0.06853361360131649,-2.651504808153131,-6.642919794917649,0.97354716,20.014524,20.30584,19.148098,1.1577415,0.29131508,0.86642647,,false,,
6083511529127072512,201.96058069306633,-47.64402560113929,-3.1968369948701283,-5.597123642198362,-5.180098511878138,1.5681053,20.65674,19.80933,18.918888,0.8904419,-0.8474102,1.7378521,,false,,
6083511529127075328,201.954975341469,-47.63838810545367,0.352633798649264,-3.7352718994019662,-6.747231026257017,0.95089763,20.34679,20.548182,19.33578,1.2124023,0.20139122,1.0110111,,false,,
6083511529127076096,201.9546655267357,-47.637938031216855,0.38647672955788936,-3.155196873142933,-8.118818971174056,1.0877805,20.474785,20.702274,19.656485,1.0457897,0.22748947,0.81830025,,false,,
6083511529127076864,201.95919919545233,-47.641545723630294,0.0761008464134876,-2.8500095685348903,-7.020228003084107,0.9784745,20.45009,20.968412,20.000145,0.96826744,0.518322,0.44994545,,false,,
6083713147769958144,201.52305091969907,-47.43281292214743,0.16646463987823712,-3.4146363781762075,-6.8907706468085514,1.1330682,17.779596,,,,,,,false,,
6083713147770180992,201.51723584984032,-47.43908852893177,1.319214074667486,-4.8770659804444865,-5.495856503200578,1.828441,18.405218,17.981619,17.078068,0.9035511,-0.42359924,1.3271503,,false,,
6083713147771345024,201.510173004567,-47.45434164797033,0.2104964242499529,-3.601696216850816,-7.056111185888536,1.2308257,16.726465,15.747753,15.080541,0.6672125,-0.9787121,1.6459246,,false,,
6083713147771504512,201.52578890181863,-47.43909679720867,0.4562540876171087,-3.188486384417729,-5.67887611037613,1.4310052,17.199211,17.239456,16.275854,0.96360207,0.040245056,0.923357,,false,,
6083713147771504768,201.5237293286357,-47.43609953222714,0.3213257268109786,-3.300699334035172,-6.720413563271599,1.0696942,15.913948,16.343939,15.241551,1.1023874,0.42999077,0.67239666,,false,,
6083713147771531136,201.514628846214,-47.442022234208004,0.20312352280832657,-2.7327898946277935,-6.787060164070808,1.1432369,13.6551075,14.105567,13.016342,1.0892248,0.45045948,0.63876534,,false,,
6083713147771533696,201.52786390247763,-47.44162392095565,0.12042815211847907,-3.0475262871879885,-6.790864000260508,0.9703397,16.004524,16.313433,15.23077,1.0826626,0.30890846,0.7737541,,false,5322.3486,-1.6301
6083713147771535744,201.51187385479594,-47.446729591176684,0.5009155193507837,-3.80242088354629,-5.696613311652815,1.109592,17.015308,17.080282,16.119072,0.96121025,0.06497383,0.8962364,,false,,
6083713147775782144,201.51608898072126,-47.4493502772465,,,,,17.728647,,,,,,,false,,
6083713147775782272,201.5172204542542,-47.442089178175515,0.07019064663407931,-2.8683515228927137,-6.900225829926694,1.0936671,16.051071,16.407955,15.36819,1.0397654,0.356884,0.68288136,,false,5592.2827,-1.7825
6083713147775782784,201.5234984881252,-47.446190685442396,-0.31245312115314033,-2.5417092932761958,-6.3148057785072265,2.6528752,16.104763,16.405102,15.261984,1.1431179,0.30033875,0.84277916,,false,5015.7456,-2.9382
6083713152088481152,201.51130176734847,-47.455342485910315,0.13606544204239984,-3.87153810523741,-6.83731349290818,1.0225548,17.451712,17.58493,16.701717,0.88321304,0.13321877,0.7499943,,false,5348.499,-4.0268
6083511529127077888,201.96258281010128,-47.64388368480531,1.6445034935924692,-4.968250058500502,-0.3130406850088722,1.059791,20.259504,19.934658,18.876495,1.0581627,-0.32484627,1.383009,,false,,
6083693287842521984,201.26756534607546,-47.45359674820821,-0.28096355625637837,-4.299064882898197,-6.643254063440057,1.0462878,19.302368,19.708754,18.861404,0.84734917,0.40638542,0.44096375,,false,,
6083693287842528256,201.28102117113784,-47.45412934168697,0.02625916436327643,-3.4842201151408028,-6.772413640573396,1.0305414,18.265535,18.497194,17.741608,0.7555866,0.23165894,0.5239277,,false,5676.5767,-3.5176
6083693287842607360,201.27607600045698,-47.45030169889789,0.6430330044991832,-2.9774913716893723,-6.28319697109127,0.9730113,19.187344,19.44815,18.560818,0.8873329,0.26080704,0.6265259,,false,,
6083693287851541248,201.26508952455384,-47.45489925935432,-0.061081071995849195,-3.210987534056206,-6.896379089353676,1.033092,18.428518,18.742865,17.90523,0.83763504,0.3143463,0.5232887,,false,5595.636,-2.4465
6083693287851582080,201.27388750711447,-47.46107347027125,0.61140304188084,-3.164802674073328,-6.17446451065425,0.94575197,19.781832,20.28539,19.28756,0.99783134,0.5035591,0.49427223,,false,,
6083693287851603968,201.2764968731895,-47.456029761677726,-0.24407001316886612,-4.275524834086112,-7.799786167335878,1.1387308,19.969515,20.09917,18.96991,1.129261,0.12965584,0.9996052,,false,,
6083693287856108160,201.28072094544177,-47.454639881100434,0.3969611809855121,-3.1676911985985923,-6.086249918511124,1.0778122,19.416868,,,,,,,false,,
6083693287856111872,201.27291045183935,-47.45656377582344,0.20169330989791315,-2.741090795638117,-7.094373606137413,0.98326635,18.867613,19.132612,18.297087,0.8355255,0.2649994,0.5705261,,false,5396.165,-2.0941
6083693287856112128,201.27433693668772,-47.45652403905118,,,,,20.820997,,,,,,,false,,
6083693287856112512,201.2664128456254,-47.45951841360403,0.13055635820629963,-2.5630622927563618,-1.8444485579378158,1.0805148,18.550154,18.97537,17.965397,1.0099735,0.42521667,0.58475685,,false,4922.98,-1.867
6083693292133728768,201.27170525274502,-47.46469946536527,0.33989750357972437,-3.458235800709086,-7.285309951372241,1.0837109,19.283249,19.760302,18.77115,0.989151,0.4770527,0.5120983,,false,,
6083511529127091200,201.96213368098515,-47.64057332996548,1.0936569459570082,-8.801110597171435,-2.5683893417532175,1.0810283,20.269928,21.852993,19.207966,2.6450272,1.583065,1.0619621,,false,,
6083511529127094016,201.96012098628978,-47.63838512975097,,,,,20.697931,20.994638,19.981651,1.0129871,0.29670715,0.71628,,false,,
6083511529127102848,201.959552577635,-47.63607492758676,-0.7298574234233854,-4.350447473040136,-7.5150021240321125,1.079194,20.360785,,,,,,,false,,
6083693292133753856,201.28818671671567,-47.45534026319787,0.45222270169362816,-3.28662992614778,-6.411775675765181,1.0893902,19.538425,19.344826,18.334347,1.010479,-0.1935997,1.2040787,,false,,
6083693292133753984,201.28079102671947,-47.45516178974986,0.33260513449376167,-4.347262745222709,-6.044846766115278,1.0300187,19.220663,19.503263,18.477755,1.0255089,0.2826004,0.7429085,,false,,
6083693292133755136,201.277603120104,-47.45467533600029,-0.12938971978203534,-3.4604984750798073,-6.482297639917748,0.9494793,19.200293,19.630024,18.732374,0.89764977,0.42973137,0.4679184,,false,,
6083693292133755904,201.2872060843754,-47.45451027397934,0.2829712206611242,-3.0715842536590032,-6.437731675324956,0.9810789,16.862179,17.269829,16.234844,1.0349846,0.40765,0.6273346,,false,5366.5605,-1.6229
6083693292133756288,201.27892172819782,-47.453997516085956,0.16323208293627034,-3.411096808228524,-6.2559790876245565,0.9981325,18.29005,18.63576,17.88671,0.74905014,0.34570885,0.4033413,,false,5658.0273,-1.48
6083693292133756928,201.2817062839704,-47.45341589265065,-0.0024455299167494855,-3.3412857192746444,-6.337119134370425,1.027133,18.278624,18.635477,17.83729,0.79818726,0.3568535,0.44133377,,false,,
6083693292133757696,201.28465998742854,-47.45305996517926,0.22874158256633528,-3.3478322269945906,-6.470247019775286,0.9782487,19.430065,19.890581,19.006453,0.8841286,0.46051598,0.4236126,,false,,
6083693292133760256,201.27465167694376,-47.452313571164424,0.148195882414075,-2.6367923957003008,-6.571555102315521,1.0962968,19.911985,,,,,,,false,,
6083511529127108736,201.9619292448832,-47.63663409604417,,,,,21.086737,21.957396,21.346313,0.6110821,0.8706589,-0.2595768,,false,,
6083511529127116160,201.95870744310216,-47.63262207127681,0.3936636777003701,-8.715734590285177,-2.182847905287999,1.0099089,20.550741,21.362185,19.739891,1.6222935,0.8114433,0.81085014,,false,,
6083511529127124480,201.9618618366605,-47.63246510451108,-0.2963434909390964,-3.148586043252496,-6.54360277369326,0.9922489,20.383846,20.612144,19.467245,1.1448994,0.22829819,0.9166012,,false,,
6083511529127140224,201.96300167465392,-47.62955633439002,0.06736623017833972,-4.245528149854296,-6.699311812992641,0.9528477,20.139935,,,,,,,false,,
6083511529127143424,201.969212004832,-47.633854865475584,1.3301307864493797,-3.191587215066603,-6.140195231938453,0.95256287,20.293833,20.995588,19.92079,1.0747986,0.7017555,0.37304306,,false,,
6083511529131318656,201.96107059872315,-47.640069990154316,,,,,20.940203,,,,,,,false,,
6083511529132072064,201.96479911014995,-47.64107384757328,,,,,21.017427,,,,,,,false,,
6083511529134331904,201.953073470324,-47.6461498417354,-0.023782005652564983,-3.6576392919499954,-6.839384441969992,1.10508,18.008307,18.316656,17.431725,0.88493156,0.3083496,0.57658195,,false,5502.959,-2.356
6083511529134333312,201.96189721198013,-47.64577484914174,-0.5159025822764071,-3.3958130966614393,-7.743542261667767,1.040407,19.047066,19.273544,18.448883,0.82466125,0.22647858,0.5981827,,false,,
6083511529134337664,201.957670608304,-47.644525186374246,0.044341297935905605,-3.463425155606428,-6.671124541932159,0.9967236,18.605661,18.946245,18.132101,0.81414413,0.3405838,0.47356033,,false,5624.0864,-1.8418
6083511529134338816,201.96154649317307,-47.64402547112188,0.21469807179794376,-3.676688713474861,-6.6349545343140335,1.0919013,15.412206,15.930529,14.738181,1.1923475,0.51832294,0.6740246,,false,4735.1553,-0.483
6083511529134339968,201.96341665515007,-47.64353404666862,0.27944241444845247,-2.9564117780350085,-0.4906800310305113,1.0831531,17.689865,17.345852,16.402744,0.9431076,-0.3440132,1.2871208,,false,,
6083511529134345216,201.95509986737704,-47.641460608344055,0.3791632873826904,-5.313154177429767,-2.637940360606632,1.0052431,16.963732,17.40578,16.363562,1.0422192,0.44204903,0.60017014,,false,5038.334,-0.3655
6083511529134351872,201.96146859642803,-47.63915342787256,0.03495192770707443,-3.5326821226784313,-6.784596612661378,0.97562754,19.232958,19.663374,18.7396,0.9237747,0.4304161,0.4933586,,false,,
6083511529134352640,201.96842881422916,-47.63905311865276,1.310854929978002,-19.29628973316183,0.6394393836693083,0.98393184,15.524658,16.03329,14.846468,1.1868229,0.50863266,0.67819023,,false,4896.165,-0.1851
6083693292133761536,201.27911024409846,-47.452067744322406,,,,,20.509956,,,,,,,false,,
6083693292133761664,201.27884041903556,-47.451788704212326,0.5329764094856961,-2.9618606906459304,-6.33776371299881,1.1690383,19.596323,19.764399,18.89763,0.8667679,0.16807556,0.6986923,,false,,
6083693292133763840,201.28037109803532,-47.45079216358261,0.20488833369908338,-0.48470530462643774,-1.865624718908514,1.1935184,19.034258,19.84551,17.991587,1.8539238,0.8112526,1.0426712,,false,,
6083693292133764608,201.28153437661877,-47.45044048064941,0.47355132011773626,-3.2342557123198405,-6.439482565873483,1.0333178,19.505377,19.837635,18.736397,1.1012383,0.33225822,0.76898,,false,,
6083693292133764736,201.2758082622763,-47.450707464531106,0.9158261955613827,-3.2932112779641214,-5.703051635443491,1.0373495,19.978191,,,,,,,false,,
6083693292133766784,201.27441331440826,-47.449906025465765,-0.38512711083575474,-3.353471338399298,-5.904392957016469,0.9651011,19.731417,,,,,,,false,,
6083693292133771008,201.2773924708649,-47.44678491309447,-0.13310859324272745,-6.536917567820975,-7.660283706742919,0.866594,20.51747,19.407454,18.273735,1.1337185,-1.1100159,2.2437344,,false,,
6083693292133771904,201.28365832058844,-47.447958012665275,0.2606154784977843,-3.768759506576103,-6.602283688920911,1.1378957,19.956284,20.387814,19.466131,0.92168236,0.43153,0.49015236,,false,,
6083693292133773312,201.28041750084574,-47.447024209424626,0.012527758729355368,-3.5278167591783545,-6.16633156748081,1.0200696,18.691883,18.804438,17.978445,0.8259926,0.11255455,0.71343803,,false,5558.8486,-4.0689
6083693292133773568,201.27968431542652,-47.4466502155642,0.2681864853706444,-4.00512288765764,-6.334971852757137,0.9860763,19.741112,,,,,,,false,,
6083693292133774976,201.280401684844,-47.4459583205734,0.1225369600756582,-2.745018078277886,-6.680989286846873,0.96753585,19.062626,19.502403,18.620691,0.88171196,0.43977737,0.4419346,,false,,
6083693292133776896,201.28278149427973,-47.44544805789037,-1.3470812715585634,-2.5253954177166804,-5.471459374094405,1.1160262,20.340332,,,,,,,false,,
6083693292134751232,201.27327446721017,-47.45608610734433,0.8824100274617634,-2.9931878923173607,-5.723553896804363,0.9442259,19.85667,,,,,,,false,,
6083693292134755456,201.2804111903812,-47.45343513557333,-0.5009063585062384,-3.5012048288513364,-6.590961888895454,1.023756,20.436878,,,,,,,false,,
6083693292134756480,201.27644169215162,-47.45273511614358,1.9796248348387004,-4.890080532185044,2.9658058831837337,1.0070683,20.032053,21.551067,18.904501,2.6465664,1.5190144,1.127552,,false,,
6083693292135502848,201.2712776422565,-47.466193227759476,2.009431120329399,-6.308423353739891,-8.787649577648718,1.0880837,20.793547,21.47908,20.109468,1.3696117,0.6855335,0.6840782,,false,,
6083713152088786176,201.51329230959038,-47.43818836596301,2.8871622373504824,-5.5081507816593716,-5.478694772975558,2.904217,17.209307,17.214314,16.311825,0.9024887,0.00500679,0.8974819,,false,,
6083511529134355456,201.9715294449925,-47.637894951034056,0.5875035336503808,-4.713494228440208,-7.408449290933363,1.0278721,18.042456,18.16228,17.292965,0.8693142,0.119823456,0.74949074,,false,,
6083511529134357504,201.96289881930906,-47.63731732531289,0.04578039069738379,-3.4179179595427565,-6.9189992757273,0.95368004,17.534315,17.846458,17.018545,0.8279133,0.31214333,0.51576996,,false,5605.8135,-2.0782
6083511529134359680,201.95617714148122,-47.63646573785312,0.060808294478738326,-8.012529334688256,0.31678315213874464,1.0311183,19.130468,19.597439,18.689915,0.9075241,0.46697044,0.44055367,,false,,
6083511529134362880,201.96115136243085,-47.635190080289426,0.7600926125946124,-3.7888683695097,-6.471979630802641,1.5441643,18.207487,18.366837,17.546926,0.81991005,0.15934944,0.6605606,,false,5496.302,-3.812
